here question ya purely fact forget ask hospital change libre sharps box chuck bin sound like stupid generally not know	train
i straight head dizzy shake wanna bath change libre	train
s mental health service adult type diabete scotland despite have extremely high correlation level depression eat disorder	train
wait year life change piece equipment type diabetes lack funding scottish government get people privately buy say equipment cost month	train
not join type diabetes require work school health coverage pay insulin s money go	train
year shitty disease day idea fuck m	train
today complete wroteoff m	train
lol go cap pen needle completely miss stab palm hand o	train
diabetic twitter well diabetic instagram say	train
ive literally bleed change libre sensor ok	train
literally t d wish time year	train
s completely understandable feel like statement not true time high low blood sugar thing not normally	train
a have diabetes end thing need time thing precautious overload information feel like second language bad day feel like hell good day easy	train
a child probably feel accept camping trip diabetic regret feel like yes online community facebook group definitely help term hear people story experience	train
a yes hide fact diabete previous job wake faint hypo overthought tell limit tell people comfortable	train
a think come go moment accept rare ketone hypos annoying sign different happen body react definitely accepting year ago	train
a boyfriend supportive say hate term hypo ketone etc say okay diabetes define family see grow t d bad time extended family think cure	train
a think accept remember life type time feel like accept example tell people try avoid idea mention	train
yassss definitely	train
hi simmy t d year favourite festive snack good choice frosty fancy mr kiple festive bakewell great	train
can pls	train
dad asthmatic m type diabetic hope guy ok xx	train
had phone diabetes team today want book hba c blood test asap not july good happy m	train
growing friend lose touch grade school diagnose today find social medium man lot catch	train
i finish antibiotic today pm blood high come bed tir bsl squashie rescue	train
my pancrea	train
as interested dr mark anderson work case like polyautoimmunityautoimmune cascade begin	train
i hate infection	train
please donate believe practical cure petri dish lab need significant fund bring cure human testing dr james shapiro	train
maybe free education learn type diabetes	train
i month shy turn diagnose type diabetes year later special bear hospital give help feel well name courage hope	train
aye day find m have boy girl care sex m type diabetic deliver healthy ass baby hear	train
i diagnose type diabetes month ago age instantly shake concern remember inspiration life show manage diabetes rock n roll	train
tir today	train
cocacola diet pls type diabetes	train
the sensor ve expire day early prone work m replacement common day sensor have	train
yeah hear wife face cancer x get infusion damn thing thank bankrupt medical bill like ask type diabetes year old battle cancer twice shoot	train
also world diabete day watch hannah montana episode s e oliver type diabetic crazy	train
happy world diabete day diagnose type diabetes december th year old struggle day day proud wish world understand havesugar	train
can today pls not like	train
people type diabetes keep bubble quit job grocery shopping pay bill safely doctor require mask	train
yes need responsibility health agree responsible preexist condition raise risk type diabete example autoimmune disorder likely trigger benign virus	train
big shout diabetic community world diabete day smash child combination follow symptom contact gp immediately toilet tiredness thirst thinner	train
m wisconsin m reaaaaally hope actual lockdown live highly populated county m scared shitless especially m type diabetic family risk	train
everyday deeply thankful ban military type diabetic	train
id talk	train
i type diabetic yr end battle courage bravery try life take care denial kind fragile ultimately strong	train
as type diabetic obsessive wear mask temp check day daily disinfect work home end covid beg wear mask selfish	train
go follow check day post instagram	train
anyone family history type diabetes live lifestyle lead type diabetes test eat not eat anymore risk health	train
i type diabetic regularly check sugar level lancet say fuck lancet provide covid antibody test hurt like absolute bitch	train
i ride rollercoaster want	train
stomach shamble blood sugar i m type diabetic go free fall lol	train
can talk pls need day	train
why want sleep ignore t d hour actually good night sleep pls	train
type diabetic year get little kid begin describe significantly dexcom increase quality life glucose level watch real time finger prick	train
i tweet figure lot sleep lose surprised convinced great hour recover hypos unconscious one awful	train
day continue course amazing diabetic know include guy badass incredible	train
check day month diabetes post follow	train
type diabetes limit chocolate amp carb amp old drink instead donate money democrat country trust donate rid lindsey graham intoxicate	train
type diabetic luckily live u k receive insulin free year completely free kidney pancreas transplant horrified cost friend wish son good mark	train
today not good	train
hola year old type diabetes work pandemic care home hospital high risk young tell shield x	train
for real lot people go have fun mention oh fine safe visit stop dramatic like cool story dude catch die enjoy brunch date downtown type diabetic	train
adult underlying medical condition supposedly vaccine soon people stop fuck deliver doctor people assume include people type diabetes people chronic bronchitis mom	train
conversely mental illness amp physical intertwine amp need properly diagnose amp treat online community t d kids yrs ton girl t ds amp ed	train
month supply insulin sensor need type diabetes	train
anyone awake weird not feel low low episode hi awhile	train
once blood sugar low eat load hungry point ugh day wish type diabetes exist	train
friend amp type diabetes parent furlough amp lose job keep pay amp sister tuition despite go yr lose insurance donate insulin amp insulin pump supply month need	train
i feel like blood low km sit answer right	train
way terrifying think carter barrett interview experience deny accommodation short term disability great article financial struggle type diabetes magnify effect pandemic	train
i think m cure guy not hour chinese night maybe s secret	train
hey know worry right m year old male recently diagnose t diabetic yknow reason afford stay alive move parent house	train
best day ve	train
half month supply insulin need type diabetes fully cover insurance supply insulin pump need day feel like mitch mcconnell throw penny floor tell pick laugh	train
type diabetes bankruptcy	train
today not plan	train
wish medical bill pile type diabetes covid spit work diabeater	train
insulin type diabetes cost vial amp need multiple vial toptier insurance pay diabetic insurance insurance pay cheap inferior insulin walmart literally survive	train
i actually early t d pls day	train
type diabetes	train
type diabetes	train
mean smartie	train
fit generally speak great health happen type diabetes year cause zero health complication issue people low queue far deserving imo luck	train
doctor basically tell burrito bubble wrap medical crisis able treat addison disease amp type diabetes fatal	train
yes usually bsl high	train
type diabetes amp addison monthly medical expense pay mortgage parent get job transfer london yrs little specialist excellent care medicine amp pump expense	train
inspire hell s type diabetic think kor good presence s get ton personality run underdog babyface good reckon good come	train
m college student struggle meet rent buy grocery overall survive m type diabetic expensive switch insurance not helpful help amazing alexismariepainter	train
merry christmas thank host chat tonight	train
drink eat celebration chocolate	train
a hypo christmas day awful eat probably boluse insulin drink lucozade sholeur force eat high expect eat load give insulin	train
a carrot carb roast potato pig blanket	train
a probably sholeur spelt year insulin sure blood sugar go time give insulin okay	train
a sister go seattle year bring carrot cake flavour oreo	train
hi simmy definitely identify elf december room occupy box gift bit sellotape wrapping paper room	train
used bad thing go gym have carry sweet juiceamp biscuits case hypo sudden drop think work put	train
agree single thing say deal depression time year diagnose type diabetes hard pandemic hit march season get cancel slip grade	train
go livestream get tiktok amp mom go facebook type diabetes amp addison expect vaccinate early teen bc way risk death complication	train
go livestream get vaccine tiktok type diabetes amp t ds age die covid go try include solid info bc misconception like vaccine instantaneous amp ppl will wear mask anymore	train
ah sorry amanda sure let feel need feel ready know course support amp thankfully year expertise belt get	train
i lose password diabetes account pls follow new	train
probably right m type diabetic dka mean completely different	train
i know inject drink cause obviously inject carb sugar work drink second time drink hour maybe help	train
just phone gp hba c come low year t d need come lot happy m want continue	train
todays ok	train
hey uk diabetic home test buy test hba c gp hosp	train
hmm interesting night	train
ive low bsl walk morrison imagine orgasm not feeling	train
imagine type diabetic advanced expenive medical supply	train
what horse diabetes m confused	train
month pumpsensor supply babee insulin thing exorbitantly expensive	train
type diabetic curve food hit match curve insulin push sugar insulin deal speed white breadsugar slow	train
maybe thought fellow	train
terrible honestly s special place hell asshole like like manager job talk know hear make fun type diabetic like bro wtf	train
i wish get tell day not know disability fill form not physical not mean disabled	train
hba c blood test book monday	train
categorically genius applaud not believe not think dumb chocolate day eat especially m type diabetic	train
noone talk hide away come	train
insulin like water today level mmol hour luckily ketone go to insulin main meal later tell t d easy kick kneecap	train
gene definitely associate type diabetes	train
people not know diabete shut type stop talk not know say factual new condition type diabetes forever kind ll die day wout insulin read book	train
hello dipshit shut fuck matter not know type diabetes family away ugly	train
today nice	train
m spend hour today try type diabetic hypertensive year old belove grandma appointment luck	train
if type s time spare help	train
year old type diabetic btw	train
can type diabetes lent pls	train
yeah people medicare marcella m year old type diabetic not medicare guess okay people age able afford insulinsupplie guess fuck huh	train
fuck cause m type diabetic funnel insulin diabetic not afford life save medication wooooow guy toook day piss million people	train
anyone wanna start diabetic gc need people bitch audacity let know	train
had telemedicine primary care physician appointment find gastroparesis mean slow empty stomach type diabetes	train
type diabetic year kidney pancrea transplant year completely free insulin happen bear england nhs m potentially alive happen bear america ashamed	train
thank include type diabetic list look come talk disability nice acknowledge	train
excellent news rob m type diabetic m hope vaccine marchapril time	train
so blood sugar think d check ketone safe read finally mend	train
wtf diabetes severe socalled good control end hospital categorize severity type diabete recent hospitalization	train
year ago today diagnose type diabetes life year old proud not let disease control live	train
who work onha update inclusion covid vaccine guideline cook county registration list	train
i want test positive yesterday thankfully m deathbed feel like cold know m lucky one ve bad especially type diabetes thankful bad	train
mr not afford insulin type diabetes help m short m ask help afford insulin point ve type juvenile diabete help diabeater	train
hey not afford copay type diabetes relate medication include insulin m go sick possibly die help afford help diabeater	train
todays strange ve eat drank throw m proud	train
i stg audacity type diabetes	train
diabete burn suck second day week think want break type diabetes feel disengaged	train
not mlm scam try sell diabetes medication type diabetes literally euro immune disease white blood cell attack pancreas produce insulin shitty herbal tablet will not fix doctor not cure x	train
type diabetes actually put medium risk category ve work hospital pandemic underlying health condition covid fatal let girl grieve stick rule	train
this misleading live northern suburb downstate il getting vaccinate live city cook county get frontline yo grandmother live independently	train
after day hospital come home take bath throw hour hrs hardly sleep	train
great think help copay insulin type diabetes help rent copay diabetes relate supply lot especially covid cut house diabeater	train
m type diabetic help tremendously diabeater	train
and perfect literally high day want medal pls	train
ive change lantus levemir lantus pen doctor pharmacy box cause get change levemir hospital week	train
welcome elizabeth gerber m year old type diabetic musician self proclaim mathematician love conduct mathematical research learn general	train
i dka day week blood perfect ketone chart not eat week not drink week sleep week disease scary shit wish bad enemy	train
ve barley make cost insulin ve type diabetic help diabeater	train
wonder help gp surgery refuse prescribe ketone meter info read online say ve feel bit unwell day high normal bg level right buy	train
ugh entire box g sensor end dud luckily getting replace stick rip day week day big interview	train
happy year type diabetic	train
support issue dilemma carelink	train
a boyfriend friend family photo walk photography group eat restaurant swimming adventure place	train
a support term mental health impact diabetes vice versa current circumstance virtual conference useful completely miss	train
a check blood sugar regularly important tweet diabete relate know answer need advice guidance	train
a day libre say blood sugar range target hypo night	train
sorry late choose throwback autumn walk park camera	train
for financial security type diabetic launch grift today conservative donor want pick extensive education year video editing event host	train
think dig type diabetic m confused	train
fuck fyi	train
no issue vaccine wife get shotjab friday arm not hurt well flu shoot say m wonder type diabetic learn place line doctor	train
yesterday accidentally drop shampoo bottle foot shower ache walk bruise help soothe ache pain	train
however m proud progress year not weight lose weight type diabetes damn hard	train
house accidentally month supply insulin freezer use hour appartently use freezeable insulin affect resistance	train
who get super excited try new diabetes tech training eeek	train
hope vaccine soon type diabetes addison disease way high risk bc teenager prioritize upside grandparent receive dose vaccine	train
beside live type diabete year healthy yearold college student bless receive vaccine read maguire student blogger experience receive covid vaccine	train
a eat carrot see spike wake high blood sugar eat jelly carb feel slightly well positive go walk outdoors camera phone headphone	train
a find right way deal stress level overthink stress blood sugar place find right way bolus pasta	train
a thing probably tell exercise eat sugary thing drink alcohol	train
a mum tell cut toenail mumble sure fine mean	train
a have contain sugar anymore keep bare minimum chcoloate cake rare til move carb counting	train
a guess immediate thought think lot food like quickly bed doctorsnurse see day	train
hi nat mtv tv believe quote pin tweet year welcome	train
carrie t favourite inspirational quote come silly old bear winnie pooh braver believe strong smart think	train
simmy type diabete year nearly diagnose age bad thing happen quote tv series find carter	train
just lovely diabetes review phonecall dread week dread a c creep slightly bad expect get talk thing bother finally feel like	train
actually caffeinated look golden color lighting lol type diabetes drink diet time lol	train
were literally open general public chance die increase type diabetic	train
mr pulte lose job not afford insulin type diabetes help diabeater	train
recommend turn type diabetic	train
ve type diabetes year old want fashion amp art history professor fav decade fashionaesthetic s s s s amp s love draw amp write warning allow express interest will not shut	train
if end burnout diabetes day wake surprised check blood go sleep sleep go want sleep type diabetes fuck	train
a kid thing love batman give give temptation look character especially diagnose type diabetic year old	train
lol remember think throw cause heartburn ketone actually ride s	train
but look ve good day maybe eat cure	train
severely needle phobic deal lot anyways bc type diabetes lol rest life tattoo	train
whoever decide play doctor falsely post kyle oreilly diabetic seizure night seriously fuck type diabetic know fatal diabetic seizure insinuate seizure official diagnosis fuck	train
make particularly gross kyle type diabetic diabetic seizure real potentially fatal thing s concern legitimacy injury s overspeculate possibly suggest fucking die	train
decision maskless put family risk dad type diabetic grandmother year old live m year old multiple autoimmune disorder work class not luxury able stay home	train
mini egg good eat biscuit insulin	train
a contace dsn helpful term patient diabete think diabetic stay ward staff knowledgeable diabetes important patient require right care resource unavailable make sense training help	train
a guess listen ask question judge way manage diabete different way work well people	train
a cont amp dsn accuse put eat afternoon snack lesson stabilise blood sugar hate odd have special treatment carb counting go ward cry	train
a nurse look clue insulin pump exactly explain lot detail pm people sleep ward feel anxious explain cgm understand	train
a carb counting nightmare hospital usually wing guess g toast base usually remember little sister admit want apple juice carb wing	train
a admit dka testing kit backpack allow use testing kit saline inject cannula reduce blood sugar	train
a year ago admit child tooth take sleep bg checking think mum probably monitor blood sugar eat thing slowly housing insulin recover	train
not afford insulin lose job covid help afford medication type diabetes diabeater	train
huzzah gp surgery finally increase test strip month finally test right time day	train
type diabetes look like caterpillar today idk animal close caterpillar think lucozade guess turn hypo hypos day break record yayyy	train
lose job covid not afford type diabetes insulin help diabeater	train
how help people diabete gaming channel hey creators i ve type diabetic year age struggle lot hospital trip grow remember hard time watch yo	train
thank jule	train
way range oop	train
a body confidence whatsoever feel body image managing diabetes talk friend family member diabetes team	train
a honestly good advice body confident person guess need talk know good reach people talk need talk dm open	train
a diagnose recall gain weight insulin teenage year mdi gain weight body image wise scarring bruise fron mdi cannula change lose body confidence massively	train
a hit hard diagnose people tell great look weight lose obviously weight lol skip insulin lose weight think comment	train
a old job coworker tell diabetic time remotely sugary touch lip despite eat bag sweet daily basis get point refuse treat offer colleague	train
a people question eat think maybe eat thing mentally regret	train
a libre pretty good help anxietychecking bg public able discretely scan phone great bummer nhs fit criterion	train
a like draw attention test bg give insulin public hard restaurant try table people notice	train
hi carrie t toss denmark near toronto canada home place feel holiday	train
a definitely libre pump prick pump discreet scan phone arm oppose inject pump massive step	train
a currently insulin pump hide away hate finger prick public idea prick blood public thought people different	train
simmy place plenty photography opportunity preferably warm weather nature sorry late tweetchat catch	train
hard sympathetic people trouble entirely choice like extravagant spending one bc type insulin child need type diabetes cover insurance amp cost mortgage	train
instruction unclear get type diabetes	train
lose job type diabetic supply expensive especially insulin help diabeater cash app	train
girlfriend work small store type diabetes immune system weak follow ppe procedure sensible share room holy shit terrify catch shift d	train
care people wwe underlying health condition kyle oreilly type diabetic roman reign leukaemia think riddick moss brother cystic fibrosis point kacy irresponsible affect	train
need help grocery student debt medical supply m type diabetic help finger cross	train
before ask year old not work healthcare get type diabete class extremely vulnerable m have shield	train
well shit	train
hour minute til cohoste bring harry potter wizard hat disney costume pen book prize opportunity host quiz week time seee	train
a internet sympathise cat diabetic ignore feel like manage diabete animal probably difficult manage lol	train
a know train support pet think want think lovely idea people feel like right	train
a depend pet cat perfect negative fit lifestyle consider get dog way negative consider expensive way needy barky haha	train
a love have thomas company work home past year usually curl sleep near wake fuss favourite coworker	train
a notice difference thomas behaviour high low fairly needy good time maybe notice notice notice	train
good evening thomas	train
it year lchf hba c mmolmol come well time covid pandemic run want think unwell april test positive covid	train
i ve finish put powerpoint thursday s point altogether win join cohoste thursday pm bring pen paper	train
she like year live hypertension understand massive issue w supply distribution understand longtime healthcare system email today say week month	train
guess ill train type diabete thank help mean lot	train
heyy need help need new place libre sensor stick left arm day not right bruise chest put helpadvice appreciate	train
type diabetes job not afford insulin help thank diabeater	train
lmao ve die age long diagnose type diabetes s not know autoimmune disease ve get sick die love	train
i need doctor appointment foot ffs hate overthinke type diabetes complication	train
thanks gephart electric st corporate partner support jdrf walk grateful continued support join rank learn contact amanda abaldwin org	train
need insulin lose job type diabetes expensive help diabeater	train
idfk eligible type diabete clusterfuck state know illinois	train
end deny exist pissed high risk die type diabetes high a c	train
live home constantly deal family member ask blood sugar call ask blood sugar deal know care etc diabete burnout suck	train
my diadecade tomorrow woah	train
diabeater need money pay type diabetes prescription	train
today launch support jdrf mn k partner jdrf walk return company see care amp make positive impact quest find cure t d	train
having type diabetes mean not carry pretty little bag like	train
hey put m mentally exhausted right newly diagnose type diabetic time disability support worker time uni student try entertain state pandemic music use pick	train
hey put m mentally struggle minute diagnose type diabetes try entertain state pandemic work study debt win	train
when start vaccinate w preexist condition u type diabetes instead type babe virtually thing control pancrea get eat bodys immune response	train
i m type diabetic likely play reaction glad get day week easily	train
type m type feel wrong	train
mean insulin pump worry have ration insulin type diabetes expensive	train
today mark year diagnose type diabetes safe ve swell job manage here year	train
type diabetic respect diabetic okay not	train
s complete utter bullshit m type diabetic ve low high call complete utter bullshit	train
type diabetes amp time make irrational racist hateful speak calmly make effort correct issue blood sugar level try blame action disease pathetic	train
year type diabetic s thing	train
type diabetic shit actually piss like say racist blood sugar low like tf	train
a little unscientific research little plastic thing test strip package	train
and freaking hate people need stop negative negative think fucking try diagnose type diabetes like month shit happen depressed	train
worried dead time able vaccine people think lowrisk year old type diabetes amp history heart attack amp live stupid man adoptive dad brother think virus fake	train
i especially hate people use argument go live forever excuse wear mask vaccinate type diabetes want die early mutate form covid dangerous child original	train
hi sweet cake bday fat diet type diabetic not get knack right insulin dose sweet	train
did know woman type diabetes develop eat disorder age s little support young girl die need fall type category	train
struggle dka year unrelated vaccine fully vaccinate not have bg issue anecdote interesting not datum	train
live london little amp receive excellent care gosh addison disease amp type diabetes insulin pump amp cgm cover insurance cost amp monthly expense supply plus insulin outrageously costly	train
i type diabete love people tell live life	train
mariscia type diabetes sorry hear grandpa fun orriginal post comment sweet worth post fun indirectly make fun diabetic group grandfather	train
a see tweet people community carb g weighted food carb cal book hardly use mdi regularly dietician diabetes team term mental health friend family	train
a long term depression complication hypo awareness eye foot uncontrollable blood sugar weight loss sure short term	train
a mainly weight link insulin impact weight gain depressed think want eat skip meal habit vicious cycle stick	train
a skip meal look calorie packet food limit eat skip insulin dose weight loss	train
a day blood sugar high easy skip meal thought blood sugar rise feeling blood sugar rise eat day eat lot usual hypo eat feel guilty	train
a relationship food definitely change diagnose childhood mainly avoid chocolate sugary foodsdessert pump allow freedom couple year develop eat disorder	train
late sorry catch hi simmy type diabetes favourite food tough taco spaghetti bolognese pizza turkey dinosaur	train
not afford insulin type diabetes prescription help diabeater	train
age heartbreaking terrify covid bc type diabetes amp addison disease covid savage t ds age teen have limb amputate complication incredibly grateful vaccinate	train
diabox receive blood sugar reading fitbit integrate confused link	train
my sugar start badly today rest day	train
type diabetic dude	train
year ago today diagnose type diabetes year parent divorce talk adversity time seriously want end life choice night continue fight adapt persevere love life	train
pc abysmal job manage covid right kind relate yo eligible vaccination type diabetic vaughan friend town disability illness city hot spot	train
so type diabetic currently eligible covid vaccine york region pound heavy sense man	train
i seriously love eat right blood sugar stable time night time day risk mess case problem right ugh	train
omg sorcery cure type diabetes deserve refund past year pancrea fix	train
i think ashamed proudly say type diabetes curable absolutely see knowledgeable not tell cure know curable	train
damn close haha	train
you re year old freelancer live type diabetes brooklyn age parent health insurance insulin pen bank account rent soon play available	train
brace feel punch bc get type diabetes amp addison disease amp normal thing like cold feel like truck run reverse run feel effect pfizer shoot mild amp sporadic soreness	train
emphasize type diabetic understand feeling oh god people explain time today shut fuck think harm good	train
thank root cause year type diabetes ve get mris film s psychosomatic cause	train
get pfizer shoot w effect type diabetes amp addison disease brace feel awful totally feel normal exercise arm shot help reduce soreness super mild amp sporadic	train
ahhh like low bg age smack middle takeaway ve wait week typical	train
having dilute water hypo treatment fix high low blood sugar snack tell workplace mistake tell pass ignore symptom highlow blood sugar act check blood sugar	train
a try e g advise use phone shop floor case customer use libreview app previous job type diabetic office prick pump comfortable	train
a hand sanitiser screen tablesdesk social distance people office	train
a work home day week instead go office go work mean routine access resource training question answer quickly	train
a recently start job office day different term social distance customer visit normal retail job social distance facemask thing think	train
hi megan simmy photographer maybe world traveller	train
thing like blood boil	train
expect elderly love ppe expect elderly parent maintain stock n s nonelderly people vulnerable year old type diabetic	train
someone richard osman tell m type diabetic today ve chocolate	train
yes m type diabetic know	train
you re mean smart man think know sugar cause diabete stop make stupid joke doc	train
i chcolate today type diabetic let joke begin massive community online absolutely rip new stupid joke away doc	train
sorry diabetes risk people need fuck joke baby diagnose t d baby eat chocolate cause baby not eat food fucking melt new joke	train
diabetes joke funny imagine have sleepless night worried blood sugar wake cover sweat shake low blood sugar chest pain injection finger prick ignorant myth sugar	train
like afford insulin type diabetes diabeater	train
change diabetes control test sugar finger prick ve datum allow wait hour target day	train
this stress assignment type diabetic uni complete assignment extra challenging literally make unwell	train
year old type diabetes run away hospital dine highly contagious disease pandemic m sure guy	train
yike s real rough get tick bite south west holiday thankfully result lyme disease type diabetic pretty scary think	train
thank host brilliant chat	train
a libre hate test blood restaurant mdi day hate stand toilet injection leave table insulin dose	train
a change cannula go downstairs eat food minute cannula insert tubing get stick door handle start walk away realise stick cannula pull insert cannula	train
a not think funny story	train
a year ago cannula kink go bed think okay follow day blood sugar drank water give multiple correction water come straight cancel plan friend go hospital dka	train
a constant thinking hypo high blood sugar night think high low	train
a lug kit forget insulin pen bag usually end road remember leave	train
carrie t hit cold insulin notice insulin fridge different room temp stuff	train
hi louise simmy type diabete nearly year inject cold insulin sting bad	train
extra point type diabete auto immune disease amirite	train
joe buy sugar free energy drink powder stuff package say suitable diabetic sound legit weird	train
throwback app glucopilot palm pilot mid s	train
omg tesco carb website brand ice doughnut need rage bolus plus doughnut g buzzing stay safe	train
meanwhile uk insulin free m type diabetic need insulin live	train
ive say forever insurance police type diabetic supply month cost absolute joke	train
severe needle phobia life amp diagnose type diabetes yr ago able cope have constant panic attack bc health tech afford cgm insulin pump proper insulin need	train
and covid dangerous large people admit thin type diabetes diabetes make dangerous big factor get severe case covid	train
i think sunday lunch look look forward	train
anyone issue get dexcom w phone airplane mode board exam problem gmat mcat push oamp p write board week	train
insulin type diabetes cost month expense receive identical insulin identical treatment gosh london cost	train
bag grocery die find type diabetic surprised not dude poor let die life financial hell	train
lower carb lifestyle hiit lt maintain happy happy happy	train
can home a c monitor uk	train
adhd type diabetes amp addison brain constantly want procrastinate eating body scream set alarm watch amp force eat carry bar w idea helpful	train
find type diabete seizure coachella addison child hospital spend week price sheet parent show bill curious cost k night icu k tertiary room	train
i type diabetes insulin die literal day	train
if type diabetic exclaim actor type diabetic type diabetic	train
anyone idea nonclunky way vial cool hour walk summer frio intense need	train
there literally reason insulin not free care easy die type diabetic thing keep alive get inaccessible like try kill	train
use different basal rate fit lifestyle work routine etc use work job feel like need moreless insulin different time dsn say take day action feel like will work	train
anxiety teenager anxiety level dramatically fall time trump kick curb definitely help calm get dream college think amp get hang having type diabetes scary	train
get followup patient new pair basic foot orthotic s great health chat new glucagon option like spot pump tubing successful encounter	train
im resident orthotistprosthetist let tell industry need work wrt diabete joke stigma amp blame yes bad ulcer amputation day birthday donut will not land pair diabetic shoe	train
i know soap intrigued storyline go continue summer diagnose type diabetes	train
my bitter sweet life chapter tomorrow mark year diagnose type diabetes reflection blog tonight	train
update year learn see juice sucrose actually work straight dextroseglucose fascinating	train
and continue rise plummet m day plain exhausting	train
just give mini glucagon time year interesting dosing publish online major health orgs year ago endo scold	train
im cure seriously make nice change range haha	train
had great diabetes review morning new doctor feel anxious like see new doctor usually feel like half battle robot well	train
the girl word clairvoyant type diabetes meet diabetic wild libre say need photo omg s good diabetes interaction legit mindblown right	train
type diabetic fit meaning shake bling word able control arm leg fall stair feel like crap dizzy dizzy	train
get diagnose type diabetes healthy slim rock climber s kinda fuckin stupid die time cause learn accept death yo bright gettin lot sympathy pussy kinda ok guess	train
at playcentre nephew spot type diabetic wild mum cgm dexcom	train
take people actually type diabetes reversible fucking hike man	train
got gatorade zero rite aid add brother get regular gatorade mention bring mention twitter gatorade help grab gatorade zero mention numerous time type diabetes lol	train
i get phone morning diabetes nurse gp office apparently not turn appointment hospital week not know cause get letter system actually fuck	train
thank question host	train
get advise paediatric nurse doctor use pinky remember reason	train
honestly finger weird dot mark prick time day child favourite finger constantly prick hahaha omg imagine generation weird think	train
a honestly clue s usually new surprising invention appear blue term loop close looping confuse	train
a enjoy explain libre especially diabetic interested get work prod not fan	train
a start office job ask s arm comfortable explain public ask excited diabetic libre far interact diabetic wild take photo	train
a positive include hyposhigh blood sugar alarm sleep need finger pick insulin pump wise needle insertion easy inject insulin	train
a social medium twitter facebook group rarely odd email diabetes uk	train
a libre check manage blood sugar medtronic g insulin pump	train
hi simmy diagnose type diabetes year ago favourite ice cream flavour haagen dazs strawberry cheesecake sorry late catch	train
hey reverse type diabetes insulin yr	train
woah ve type diabetes year today fucking low key pogger make far	train
double vaxe sound la underlining medical condition type diabetes seizure brain injury not effect not bother choose con	train
katie disimone force good community glioblastoma work opensource artificial pancrea katie start donate	train
ff not ginger uk summer medicate depression type diabetic ginger genetic go	train
day poor performance type diabetic instead put original department cart pusher super walmart huge parking lot tell diabetes sugar care	train
arghhh hour old libre fall arm shower waste	train
year ago today diagnose type diabetes hospital day leave th bday ve lot up down disease embrace fully here year	train
thank host ask great bunch question	train
a diabetes affect relationship boyfriend realise supportive family guess worrying hypo scary unconscious one	train
a mum injection year morning evening hypo primary school symptom jelly leg mum call school stil unaware happen feel like family understand	train
a life consume diabete say early think people think huge life basically think	train
a think affect relationship honest	train
a negative wise think relevant tell relative cure stop insulin drinking kale smoothie liquid diet feel awful point diabete years cure	train
a ummm boyfriend pay odd bit interest occasionally prefer talk fiercely independent wantask support	train
a remember year old have tantrum day hospital injection finger prick think mum cry school strange get tell teacher tell pupil eat class hate	train
a friendsfamily particularly horrid colleague comment atedrank feel awful great learn rope diabete	train
hi maiella simmy week watch pokemon journey atypical season lose	train
a reaction remember oh ok sort reaction honest perfect like fuss	train
hello carrie t year watch f weekend actually silverstone sunday watch race live tv	train
doe wanna start t d gc whatsapp m lot people leave talk	train
we love representation	train
fill confuse like type diabetes disappear overnight plus think time paperwork hassle need	train
family amp continue wear mask fully vaccinate bc type diabetes amp addison disease vaccine awesome body immune system bother work lot teen age t d amputation covid	train
guilt burden choose struggle type diabetes amp addison amp soar productivity crash fast hard shake fatigue shake guilt	train
panic type diabetes amp addison disease go wear face mask public fully vaccinate vaccine fault body immune system suck grateful college require vaccinate	train
just remember cannula stomach hurt year turn change buttock not hurt swear god time inject belly hahah	train
was digital tidying find paper schedule give talk city day miss little hard work lucky appreciate extraordinary effort mention	train
truly sugar lie sincerely type diabetic	train
think bear type diabetes not know cause	train
type diabetes technically life lol diagnose year old ll exactly year ago december st	train
if type diabetes debilitate migraine unfuckingstoppable shame go ball wall youth prior diagnosis	train
american teen live london doctor gosh reach urge vaccinate asap teenage patient type diabetes leg amputate covid complication relieved amp grateful fully vaccinate	train
one woman use insulin pump temporary basal rate use blood sugar purely high time month graph embarrassing right not know tbr use rarely use	train
mr help pay insulin type diabetes not afford copay need insulin live diabeater	train
not pay insulin type diabetes help diabeater	train
insulin need type diabetes survive help diabeater cash app	train
help pay insulin m short type diabetes diabeater	train
being type diabetic completely crap m exhausted want sleep guess s go hypo oh yeah	train
help pay insulin type diabetes m short need medication live diabeater	train
so sign attract attention apparently neighbor kid	train
mr help pay insulin type diabete m short paying life save medication help literally save life diabeater	train
mr help pay insulin m short help type diabetes need insulin diabeater	train
only stupid one like exerciseeate healthy etc	train
ive ask lot question month time miscarriagea pregnancychange med etc	train
i prefer doc twitter platform	train
i use twitter instagram diabetes stuff	train
im makenzie year old type diabetes meet lunch john stamos	train
hello mr think chance help pay insulin type diabete pay short understand entire help need insulin live diabeater user	train
help pay insulin need pay type diabetes medication live help diabeater	train
if eat gram serve chicken wing d lose minute life rice bean d gain minute chicken wing rice bean anybody balanced diet new	train
help pay insulin use help need insurance kick help live type diabetes stink diabeater	train
i think regularly like literally work hospital type diabetes immune system cabbage dodge	train
if want come levemir x night appreciate not dose right annoying tf outta	train
i find cool write song live type diabetes amazing song relate idol relate thank nick	train
this morning insulin pump describe music ipod thing reply oh erm insulin pump explain type diabetes deliver insulin body cool music ipod sound include beep amp main gameboy related tone	train
need insulin type diabetes helps diabeater	train
happen oh say diabete literally pe eat starburst blood sugar not drop child question say type diabetes laugh say diabete want die hole	train
